sobol_index,batch,pressure_atm,requested_vapor_fraction,benzene_feed_fraction,toluene_feed_fraction,stages,feed_stage,feed_stage_fraction,reflux_ratio,bottoms_fraction,feed_flow_kmol_h,feed_temperature_C,x_D_benzene,x_B_benzene,Q_C,Q_R,dwsim_solved,column_calculated,column_error,output_values_valid,composition_valid,temperature_valid,case_valid,error_message
966,2048,1.5775322690606117,0.13441362669691442,0.30562300235033035,0.6943769976496696,13,6,0.46153846153846156,1.3018102638423443,0.5562011508271099,100.0,115.02524313121336,0.6428237071389318,0.03656711001400712,891.130149669678,900.5373850877635,True,True,,True,True,True,True,
967,2048,1.7743679890409112,0.26817423133179547,0.6606896862387657,0.33931031376123433,21,6,0.2857142857142857,2.6522717912681397,0.49777224715799095,100.0,108.29616919057008,0.991493858221815,0.3269244610868923,1498.4742422622667,1506.0021396857665,True,True,,True,True,True,True,
968,2048,1.2871443945914507,0.03344933297485113,0.49232974648475647,0.5076702535152435,19,12,0.631578947368421,4.136124480329454,0.5298096291720867,100.0,101.18202990608489,0.9997390697518915,0.04199252798576886,2006.9175029578735,2025.7296948052053,True,True,,True,True,True,True,
969,2048,1.3393999384716153,0.20403889948502182,0.6781432330608368,0.3218567669391632,14,5,0.35714285714285715,3.924586673732847,0.41130346637219195,100.0,97.32149804424779,0.9947392676860114,0.2250010401807772,2406.565515576353,2416.4887333320785,True,True,,True,True,True,True,
970,2048,1.8490654584020376,0.10107611417770386,0.4746267184615135,0.5253732815384865,26,18,0.6923076923076923,2.0274280194193124,0.5667783379554748,100.0,115.47696615326271,0.9909974181276672,0.07992792058741914,1068.7327025085933,1085.6812744279443,True,True,,True,True,True,True,
971,2048,1.549705876968801,0.22516935132443905,0.5164853885769843,0.48351461142301566,18,10,0.5555555555555556,1.9152737357653677,0.4872560702264309,100.0,107.33738818580531,0.9696189412315248,0.03965840986788662,1237.0290474715089,1255.0138946141478,True,True,,True,True,True,True,
972,2048,1.0118288211524487,0.0661762942560017,0.3364066332578659,0.6635933667421341,22,11,0.5,3.314892732538283,0.5412051176652313,100.0,97.61418487100093,0.7326591662384062,0.0004924806409996427,1747.8393879636822,1761.1646141949473,True,True,,True,True,True,True,
973,2048,1.1333615137264132,0.2920473240315914,0.4124410111457109,0.5875589888542891,23,10,0.43478260869565216,4.383825150132179,0.45534210186451674,100.0,99.10239443134361,0.7572061417146595,5.037170431509086e-05,2564.674213058859,2578.284706289952,True,True,,True,True,True,True,
974,2048,1.6781813129782677,0.0016577915288507937,0.6409576032310724,0.3590423967689276,17,9,0.5294117647058824,2.5092193054966625,0.5233168780803681,100.0,106.71367363482716,0.9976115622278816,0.31608599628449946,1369.516377297899,1377.460044411953,True,True,,True,True,True,True,
975,2048,1.9705900410190225,0.1770204079337418,0.39917216934263705,0.6008278306573629,29,18,0.6206896551724138,1.4431379405781626,0.43052221760153775,100.0,120.51402005084105,0.6980100221778779,0.0038824530028208955,1187.8886515421227,1199.6082236580505,True,True,,True,True,True,True,
976,2048,1.4678672719746828,0.13045411594212056,0.5542508590966463,0.4457491409033537,11,4,0.36363636363636365,2.871754838246852,0.5969711696729063,100.0,104.16434691124869,0.9659605179533649,0.27629645039871564,1296.4535396600954,1304.7540454864695,True,True,,True,True,True,True,
977,2048,1.4900405537337065,0.182965724542737,0.45250829234719275,0.5474917076528072,20,12,0.6,2.561679258663207,0.5049999807029962,100.0,107.85360114338721,0.9035445746106064,0.010421392548986032,1481.6338483724696,1499.3633558696993,True,True,,True,True,True,True,
978,2048,1.9484556140378118,0.11776386620476842,0.6943046294152736,0.3056953705847264,19,9,0.47368421052631576,4.433055181615054,0.4729748094454408,100.0,111.00063379740499,0.9995068251588949,0.35422475099976986,2320.995333066665,2327.9347258639773,True,True,,True,True,True,True,
979,2048,1.652956012636423,0.28371041575446726,0.339190649241209,0.660809350758791,26,10,0.38461538461538464,3.024142054002732,0.5809619667008519,100.0,115.63672714697975,0.8090623829288588,0.0002813325404422735,1431.9508030332631,1447.490075313275,True,True,,True,True,True,True,
980,2048,1.158547437749803,0.012038829177618027,0.5075490303337573,0.4924509696662427,13,9,0.6923076923076923,1.5987409159541128,0.4474108751863241,100.0,96.93259498856719,0.8495074377841554,0.08520337557338156,1235.772995802469,1247.940152949341,True,True,,True,True,True,True,
981,2048,1.037877842783928,0.23794191973283885,0.6319235917180777,0.36807640828192234,12,8,0.6666666666666666,2.1798091867938636,0.561547664180398,100.0,89.56245445360645,0.9954320481422659,0.3480991562168929,1172.8281645164668,1179.496226095181,True,True,,True,True,True,True,
982,2048,1.523634689860046,0.06016682647168636,0.4151273678988218,0.5848726321011781,28,9,0.32142857142857145,4.080195795837789,0.41702258829027417,100.0,109.91215368655975,0.7120972703676813,1.6898300023580259e-06,2565.0709667940637,2575.4654492374816,True,True,,True,True,True,True,
983,2048,1.827776962891221,0.193593692779541,0.5701192837208509,0.42988071627914914,15,7,0.4666666666666667,3.367346145585179,0.5367188753560186,100.0,112.06452652307257,0.9944072836895006,0.20388539683210555,1648.7450683476284,1660.421498815147,True,True,,True,True,True,True,
984,2048,1.3607101673260331,0.10949535900726914,0.3767607774585485,0.6232392225414515,25,13,0.52,1.964510209020227,0.4906678792089224,100.0,106.93906218229245,0.7385044171143628,0.0012577753285429201,1311.2970424530447,1324.6491156639659,True,True,,True,True,True,True,
985,2048,1.2625600080937147,0.2812145998701453,0.5878284182399511,0.41217158176004887,30,15,0.5,1.352657868526876,0.5721249038353562,100.0,97.67291146680026,0.9921946489073816,0.2854151690133222,838.802960304448,847.3001653691606,True,True,,True,True,True,True,
986,2048,1.7989741237834096,0.027707648556679485,0.3593133311718702,0.6406866688281299,10,6,0.6,3.168799573648721,0.40576139725744725,100.0,118.25233219308137,0.5886870270123442,0.023395278382580164,2157.1735453376123,2165.1988351170435,True,True,,True,True,True,True,
987,2048,1.5993088372051716,0.15205194046720863,0.6011460613459348,0.39885393865406515,23,16,0.6956521739130435,4.2933451272547245,0.5481143202632666,100.0,106.01859442891663,0.9999922955714404,0.27232263873771717,1960.693815857344,1970.4323298550974,True,True,,True,True,True,True,
988,2048,1.0891569470986724,0.14251471627503634,0.44606893025338645,0.5539310697466135,16,6,0.375,2.8062640900723634,0.4801517458632588,100.0,96.62327890152437,0.8565745720781549,0.0016285366381162214,1706.0625515567308,1722.5422716160042,True,True,,True,True,True,True,
989,2048,1.218600332736969,0.2165864492766559,0.3214929528534412,0.6785070471465589,18,6,0.3333333333333333,1.798999431822449,0.516358851827681,100.0,104.77533481584169,0.6632457358692736,0.001395246631006917,1195.3000242023365,1206.6626572790176,True,True,,True,True,True,True,
990,2048,1.7198563544079661,0.07565274965018033,0.525007926672697,0.474992073327303,21,13,0.6190476190476191,3.6377065228298306,0.4624952498823404,100.0,111.06374777608744,0.9719078441788919,0.0056184485999636515,2048.9035312083533,2068.5720713522755,True,True,,True,True,True,True,
991,2048,1.9284265730530024,0.25185264442116023,0.48329726085066793,0.5167027391493321,14,8,0.5714285714285714,3.8083124189637596,0.5915757801383734,100.0,116.86576513476075,0.9935597428736648,0.13100495347676064,1594.9901117858437,1609.5483506659757,True,True,,True,True,True,True,
992,2048,1.3831165814772248,0.054742186423391105,0.6633745171129704,0.33662548288702965,25,10,0.4,2.350241858884692,0.43611311037093403,100.0,98.88493376462606,0.9989686572279004,0.2294090244471614,1563.9578342992004,1574.0849843228957,True,True,,True,True,True,True,
993,2048,1.392897980287671,0.21312386328354477,0.5207209855318069,0.4792790144681931,25,16,0.64,2.7565155543386934,0.5768833883106709,100.0,103.21812950738934,0.9999442912363352,0.16923137571548866,1315.0341979865352,1327.8980835251884,True,True,,True,True,True,True,
994,2048,1.9186138371005654,0.0908251404762268,0.3257981911301613,0.6742018088698387,15,5,0.3333333333333333,4.239968662988394,0.444845967553556,100.0,122.01195268720647,0.5863612320712459,0.0006238494214977221,2523.0187805428004,2532.0701331875784,True,True,,True,True,True,True,
995,2048,1.7453552708029747,0.25769167207181454,0.6840631172060966,0.3159368827939034,29,12,0.41379310344827586,3.218953295610845,0.5028773887082935,100.0,107.01565647079565,0.999827455567585,0.37191154351134653,1712.082013169638,1718.5683745487106,True,True,,True,True,True,True,
996,2048,1.193133051507175,0.041862677503377195,0.46257812976837154,0.5374218702316285,12,6,0.5,1.4056291465647517,0.4692408874630928,100.0,99.35521101372359,0.8283380060656909,0.048868271116115004,1101.0493291327537,1114.4539156447236,True,True,,True,True,True,True,
997,2048,1.0638107471168041,0.2659781835973263,0.3886124659329653,0.6113875340670347,14,8,0.5714285714285714,2.4003894894383846,0.5334249801933766,100.0,97.6302314598666,0.8109433974850867,0.019209754988307726,1380.2836285456005,1394.8813908421282,True,True,,True,True,True,True,
998,2048,1.6246847053989768,0.03125271359458565,0.558535373583436,0.44146462641656403,27,13,0.48148148148148145,3.861289788410067,0.4888876548036933,100.0,107.86398458250306,0.9999215388325862,0.0970940703217673,2037.2254988908694,2053.260463165044,True,True,,True,True,True,True,
999,2048,1.7892843838781118,0.16501391055062412,0.4003436956554651,0.5996563043445349,20,8,0.4,3.5879515022970736,0.5586403889581562,100.0,116.62792010635678,0.9053405249521732,0.0013723228883160978,1682.2712456662955,1700.771069303648,True,True,,True,True,True,True,
1000,2048,1.2722202586010098,0.13661168105900287,0.6468285579234361,0.3531714420765639,21,14,0.6666666666666666,1.7456294523552058,0.41250398308038716,100.0,96.31071973571545,0.9992399786674458,0.14490862616993164,1341.4996859015885,1354.3554434728012,True,True,,True,True,True,True,
1001,2048,1.3547455985099077,0.2320524743758142,0.4327016491442919,0.5672983508557081,25,9,0.36,1.5453706475906073,0.5440387925133109,100.0,104.93270010225763,0.9219040563460106,0.02269186879126668,977.2395617718212,994.9333664127969,True,True,,True,True,True,True,
1002,2048,1.833712280727923,0.07305998895317316,0.6143431935459376,0.3856568064540624,15,9,0.6,2.974387322366238,0.4775898911058903,100.0,110.88957417919977,0.997473124844142,0.19525290112020435,1690.421401469993,1702.3066105223645,True,True,,True,True,True,True,
1003,2048,1.50213573127985,0.1971526337787509,0.3693595174700022,0.6306404825299978,22,12,0.5454545454545454,4.486032852251083,0.5699992582201958,100.0,110.90896169665086,0.8573254791467465,0.0012446612351641045,1998.2967911464327,2015.2439522710843,True,True,,True,True,True,True,
1004,2048,1.0594067079946399,0.09419042123481632,0.5775632549077272,0.4224367450922728,19,8,0.42105263157894735,2.611826588027179,0.40202442537993194,100.0,91.76216640101148,0.965253458243235,0.0009285358133222552,1826.5805752400584,1844.7631630300834,True,True,,True,True,True,True,
1005,2048,1.1799552105367184,0.1701367126777768,0.6517181277275085,0.3482818722724915,17,8,0.47058823529411764,2.01748138256371,0.5882788321003318,100.0,93.50069412970072,0.9955443124013598,0.4110832762331694,1038.2213778037856,1043.422503802059,True,True,,True,True,True,True,
1006,2048,1.6315801134333014,0.12357099344953894,0.4950764700770378,0.5049235299229622,24,14,0.5833333333333334,3.4174999720416963,0.43432983532547953,100.0,109.96018641198953,0.8742510435006449,0.0012264863070307619,2099.974756814477,2116.633859970186,True,True,,True,True,True,True,
1007,2048,1.9542679395526648,0.2989330175332725,0.5399868980050087,0.46001310199499135,10,7,0.7,4.026819423772395,0.5134546265006066,100.0,115.6164754971631,0.9630679613072456,0.13907198059334713,1997.4283765939033,2010.952328335908,True,True,,True,True,True,True,
1008,2048,1.484197129495442,0.008544056676328182,0.30678328573703767,0.6932167142629624,30,11,0.36666666666666664,2.1300605588592587,0.4579796982929111,100.0,112.64522994708142,0.5659897483377525,1.1951713761144228e-05,1498.8967321802793,1507.552458383567,True,True,,True,True,True,True,
1009,2048,1.4424017453566194,0.2861990025267005,0.6116569336503743,0.3883430663496257,19,10,0.5263157894736842,3.265138498786837,0.43774163834750657,100.0,101.85631840344917,0.9994442387890649,0.1135556364641936,1980.3503784389575,1994.977125511227,True,True,,True,True,True,True,
1010,2048,1.9960869047790766,0.014527988713234663,0.4417355667799711,0.5582644332200288,21,9,0.42857142857142855,1.8619029695168137,0.5837925957515836,100.0,119.60035939388445,0.9427005148842403,0.08457551565558709,975.4256927113075,990.7970398856608,True,True,,True,True,True,True,
1011,2048,1.668370339088142,0.18047398617491126,0.5999745529145002,0.4000254470854998,13,4,0.3076923076923077,2.077576436754316,0.46369882617145775,100.0,107.65994374355341,0.9599610856165347,0.18362345764231894,1362.5204001106122,1373.8158671979013,True,True,,True,True,True,True,
1012,2048,1.1431408524513245,0.11527269948273897,0.35349118970334525,0.6465088102966547,27,17,0.6296296296296297,3.9775632563978434,0.5082239467650652,100.0,101.35957203748467,0.7182593545671311,0.0005288998896942542,2152.3592685000503,2165.2357835127514,True,True,,True,True,True,True,
1014,2048,1.5400179512798786,0.10700677167624235,0.6738364599645137,0.3261635400354863,12,5,0.4166666666666667,1.4961084318347275,0.5280295955017209,100.0,102.56399448303432,0.9698068690452579,0.4092884214851109,975.2657951106701,980.339572411578,True,True,,True,True,True,True,
1015,2048,1.8744393261149526,0.24043308589607476,0.3157195501029491,0.684280449897051,24,11,0.4583333333333333,2.4594715565443037,0.41965713892132045,100.0,121.44101982948945,0.5438737041425965,0.0002059322544532198,1751.9960665340823,1759.8498861399244,True,True,,True,True,True,True,
1016,2048,1.314055560156703,0.06265856539830565,0.5372029788792133,0.4627970211207867,16,9,0.5625,4.330447899084538,0.5516823548823595,100.0,100.58680880091998,0.9992422904762625,0.1617313930162759,1983.9136847697678,1997.065722442444,True,True,,True,True,True,True,
1017,2048,1.308674835599959,0.15922903306782246,0.3482110150158405,0.6517889849841595,11,4,0.36363636363636365,3.704093703813851,0.48318073321133853,100.0,106.46580067437077,0.6691248937328995,0.004955839639842708,2136.655859619615,2147.9110230617443,True,True,,True,True,True,True,
1018,2048,1.7528667990118265,0.14969123722985386,0.5048511318862438,0.49514886811375625,29,16,0.5517241379310345,2.2464229331351815,0.5386434536427259,100.0,112.42557071801622,0.9995885264279845,0.08110582552104974,1222.3717644649878,1239.4722819214844,True,True,,True,True,True,True,
1019,2048,1.5834691701456904,0.2740360812284052,0.4598933957517147,0.5401066042482854,17,10,0.5882352941176471,1.6947557117789982,0.40917763002216817,100.0,109.92608130102161,0.7676947087755535,0.01545226277044357,1364.49309278198,1377.2534690685277,True,True,,True,True,True,True,
1020,2048,1.1049888581037521,0.020528557151556014,0.6930955089628696,0.30690449103713036,23,8,0.34782608695652173,3.533862395491451,0.5630411753430963,100.0,90.11698266250716,0.9992033056305362,0.4555347863863231,1659.9253120643853,1664.2743481936711,True,True,,True,True,True,True,
1022,2048,1.7050008811056614,0.047565093263983727,0.38583007268607616,0.6141699273139238,18,12,0.6666666666666666,2.702419907413423,0.5951880853623152,100.0,115.22777926484684,0.894937818164604,0.03956275045807913,1251.3806031079048,1267.4057351824922,True,True,,True,True,True,True,
1023,2048,1.8813350619748235,0.22376554012298583,0.6306657325476408,0.3693342674523592,26,14,0.5384615384615384,1.2484392086975276,0.4524376858025789,100.0,111.4198033251476,0.9779805854013138,0.2103306785833545,1004.8726259803893,1015.6287479325031,True,True,,True,True,True,True,
1024,2048,1.4302003514021635,0.08283126885071397,0.42246355377137657,0.5775364462286234,14,7,0.5,3.0649806909263133,0.5188011357560753,100.0,107.282974450111,0.8652643981285486,0.011759333821329706,1659.3614515143015,1675.9546502660066,True,True,,True,True,True,True,
1025,2048,1.4300285326316953,0.15845884596928952,0.5141318749636411,0.4858681250363589,20,11,0.55,1.7420312955044208,0.5031401310116053,100.0,104.3931126058934,0.9804439994570804,0.05363236668859376,1130.2140189692195,1147.8345218727663,True,True,,True,True,True,True,
1026,2048,1.8814836200326681,0.14931930396705864,0.3324918385595083,0.6675081614404916,21,8,0.38095238095238093,3.5896472956985237,0.4742521667852998,100.0,120.98685036559044,0.632259564980441,0.00017500829228511475,2084.3038202296534,2094.734709857129,True,True,,True,True,True,True,
1027,2048,1.7043031295761466,0.27311940919607874,0.6773763265460729,0.32262367345392706,14,5,0.35714285714285715,3.8576932297088202,0.5795015277341008,100.0,106.28964068369964,0.9920968748549034,0.44900858983862735,1672.7159973890637,1677.2950297736936,True,True,,True,True,True,True,
1028,2048,1.2341845743358135,0.020303108822554348,0.46917414478957653,0.5308258552104235,27,17,0.6296296296296297,2.402086684294045,0.44906322918832303,100.0,100.36986345732748,0.8500713698544704,0.001850143567994445,1607.3948954435066,1623.4053120458038,True,True,,True,True,True,True,
1029,2048,1.1048475159332156,0.2438853370025754,0.3953122340142727,0.6046877659857273,28,19,0.6785714285714286,1.402025943249464,0.5598797056823969,100.0,98.75097856050138,0.8486818592981527,0.03891540345710266,912.1198621692502,926.8145178978052,True,True,,True,True,True,True,
1030,2048,1.5836483165621758,0.047172561194747685,0.5519523479044437,0.4480476520955563,12,4,0.3333333333333333,3.2206320564262567,0.4184918368235231,100.0,107.08752536710216,0.9354841449609848,0.019041429646555214,2042.5441242150323,2059.7138026298508,True,True,,True,True,True,True,
1031,2048,1.7521384516730905,0.22282826928421853,0.4069457836449146,0.5930542163550854,25,12,0.48,4.236363763175905,0.5354571701958776,100.0,115.58033058813356,0.875656703271333,0.000304407877058382,2034.6938019541353,2052.3349475380364,True,True,,True,True,True,True,
1032,2048,1.3093656171113253,0.08258522059768438,0.6401478998363017,0.3598521001636983,15,8,0.5333333333333333,2.7581928153522313,0.4925189670175314,100.0,97.5285206810862,0.9977204004491709,0.2717130113379133,1584.1674412881587,1593.1841268746732,True,True,,True,True,True,True,
1033,2048,1.3137543397024274,0.28703098827973006,0.4260034196078777,0.5739965803921223,10,4,0.4,2.134256989136338,0.5735945099964738,100.0,104.01515976088348,0.8793901444403833,0.08895741743180396,1136.2818982033612,1149.5394013700343,True,True,,True,True,True,True,
1034,2048,1.8747027423232794,0.014879322052001952,0.6209247060120106,0.37907529398798945,30,15,0.5,4.024122574087232,0.4040937963873148,100.0,111.56236479443788,0.9999814138209724,0.06193675327637929,2432.727691616294,2449.4218141639685,True,True,,True,True,True,True,
1035,2048,1.5392051031813025,0.18145245574414728,0.36275896802544594,0.6372410319745541,17,11,0.6470588235294118,3.421694951690733,0.5499650027602911,100.0,112.06500280654535,0.7892690560414815,0.013747216366715893,1702.543550026297,1716.9140331493634,True,True,,True,True,True,True,
1036,2048,1.0223374925553799,0.1154775490052998,0.5842423997819424,0.41575760021805763,23,7,0.30434782608695654,2.014782885555178,0.4788896353915334,100.0,90.34474761155627,0.9917640093755448,0.14080372955149045,1323.6274533968374,1336.9856008268744,True,True,,True,True,True,True,
1037,2048,1.1428702278062701,0.19191591963171958,0.6583057265728711,0.3416942734271289,22,8,0.36363636363636365,2.616040014009923,0.5176358038559556,100.0,92.20241946412972,0.9981034702525562,0.3416615240733303,1459.2710126526395,1466.2246694654912,True,True,,True,True,True,True,
1038,2048,1.6686642244458199,0.10733750620856881,0.48838436268270013,0.5116156373172999,19,13,0.6842105263157895,4.483340987563133,0.460634994879365,100.0,111.03409117440623,0.897531071230302,0.009319424092951242,2471.4305638744563,2488.709735194181,True,True,,True,True,True,True,
1039,2048,1.9952435800805688,0.24139095665886998,0.5466721769422292,0.45332782305777075,26,15,0.5769230769230769,2.978602297324687,0.5932284917682409,100.0,116.23799888743383,0.999860032675147,0.23592509047490107,1309.6605911456024,1320.2405473325612,True,True,,True,True,True,True,
1040,2048,1.4432215709239244,0.06284281499683857,0.3001888107508421,0.6998111892491579,15,7,0.4666666666666667,1.5426805285736918,0.4346530290320516,100.0,111.81950548244117,0.5272152289049622,0.004899100075462434,1277.3249574356096,1284.745952065524,True,True,,True,True,True,True,
1041,2048,1.483452944085002,0.23299890048801897,0.6050563767552375,0.3949436232447625,24,14,0.5833333333333334,4.326353277079761,0.46729427874088286,100.0,103.08442122249295,0.9999810191157714,0.15485155826257396,2339.0192465748237,2352.2614219868165,True,True,,True,True,True,True,
1042,2048,1.955034432001412,0.07331519247964025,0.4484147161245346,0.5515852838754653,16,6,0.375,2.462268063146621,0.5102935222908854,100.0,118.54518943126607,0.90404198356486,0.011179101798792633,1400.8198801559224,1418.718614517358,True,True,,True,True,True,True,
1043,2048,1.6312407441437244,0.19795257607474923,0.5932763159275054,0.4067236840724946,28,12,0.42857142857142855,1.4920154079794883,0.44366769250482324,100.0,106.99620788995992,0.9896082101545361,0.09631161928912696,1138.9783471245423,1154.3269751865155,True,True,,True,True,True,True,
1044,2048,1.180272034369409,0.09459210857748986,0.36007270663976665,0.6399272933602334,12,6,0.5,2.9247072550468145,0.5850921861827374,100.0,102.28772537982366,0.8357913470288074,0.02272815788823698,1403.2585533087606,1418.3366371254046,True,True,,True,True,True,True,
1045,2048,1.0586320459842682,0.17106253998354076,0.48560044206678865,0.5143995579332113,13,7,0.5384615384615384,3.9734510117210444,0.4238385409116745,100.0,94.41094725676948,0.8380175252696203,0.0065300113441425405,2482.2626785271245,2497.2905341794562,True,True,,True,True,True,True,
1046,2048,1.5028716353699565,0.1238055970519781,0.6672419894486665,0.33275801055133347,27,13,0.48148148148148145,2.080368486978114,0.5543378798291088,100.0,101.83511621785158,0.9995168137939457,0.4001085819354692,1130.9368382135083,1136.6489331009957,True,True,,True,True,True,True,
1047,2048,1.8334035072475672,0.2997123599052429,0.3223071414977312,0.6776928585022688,19,7,0.3684210526315789,1.8577890283428131,0.49942802246659995,100.0,120.31841540591046,0.6419536328113669,0.001929077238742166,1236.2868089592175,1247.00849218357,True,True,,True,True,True,True,
1048,2048,1.3550928914919496,0.008925145212560891,0.530510875955224,0.46948912404477605,21,15,0.7142857142857143,3.2679290492087603,0.5283526115119457,100.0,101.91076962907732,0.9999370044629126,0.11145118036925968,1668.0151335278858,1683.4000217507808,True,True,,True,True,True,True,
1049,2048,1.2716064285486937,0.21215683724731207,0.3415242288261652,0.6584757711738348,26,8,0.3076923076923077,3.0684776787646113,0.4094405530020595,100.0,105.63735651525678,0.578310270104001,2.7548539503400745e-06,2138.7081634289602,2146.1825002986707,True,True,,True,True,True,True,
1050,2048,1.7899369718506932,0.09063173560425639,0.5114471394568681,0.48855286054313185,14,9,0.6428571428571429,1.2466432174667716,0.5680526316165924,100.0,113.03636819213517,0.8965472750662159,0.2186170137901123,807.5241157347468,816.4531825550837,True,True,,True,True,True,True,
1051,2048,1.6244594790041447,0.25687113096937536,0.45330428965389724,0.5466957103461028,22,11,0.5,2.705915444623679,0.48579864725470545,100.0,111.11691754751308,0.879845077914104,0.0018319264739324285,1600.2152483443372,1617.610427769869,True,True,,True,True,True,True,
1052,2048,1.0639974540099502,0.041522787697613237,0.699789148941636,0.300210851058364,18,8,0.4444444444444444,4.187303725630045,0.5428604876622558,100.0,88.64035098156245,0.9994947926348751,0.4474089047285341,1990.5702964486395,1995.0783511980626,True,True,,True,True,True,True,
1053,2048,1.1924886256456375,0.2649905587546527,0.5740722045302391,0.4259277954697609,17,8,0.47058823529411764,3.5373637782409784,0.4536771593615413,100.0,96.01979207390798,0.9984632594943916,0.06300163707691384,2069.086290055955,2086.0357167899415,True,True,,True,True,True,True,
1054,2048,1.745977389626205,0.03103870879858732,0.3791494071483612,0.6208505928516388,23,13,0.5652173913043478,1.6929773063398896,0.5247891426086426,100.0,116.38626987223824,0.7839258056386275,0.012615205569582103,1087.4149237444824,1101.7040458252866,True,True,,True,True,True,True,
1055,2048,1.918419087305665,0.16417276952415705,0.6373655050992966,0.36263449490070343,11,7,0.6363636363636364,2.2499258648604155,0.42925744876265526,100.0,111.99285205537734,0.9727482175767472,0.19144296225712684,1513.6663014287299,1524.7913530768362,True,True,,True,True,True,True,
1056,2048,1.3931152755394578,0.1362511924467981,0.4158805206418037,0.5841194793581963,29,11,0.3793103448275862,3.7023170440457758,0.5988191938027739,100.0,106.51614189068158,0.9994346395032481,0.024917102982043516,1560.9468259231983,1580.6413462817864,True,True,,True,True,True,True,
1057,2048,1.3833642024546862,0.28029563957825304,0.3748319528996944,0.6251680471003056,21,12,0.5714285714285714,4.133929621707648,0.4392021130770445,100.0,107.61949508199143,0.6678004881901495,0.0007540227063148829,2522.8775003887904,2533.974669012939,True,True,,True,True,True,True,
1058,2048,1.9281401941552758,0.0274799108505249,0.578346923738718,0.421653076261282,19,9,0.47368421052631576,2.6561645485460756,0.5821402775123715,100.0,113.91953915210053,0.996291799992492,0.27834669792160477,1240.105116442018,1249.2081575976842,True,True,,True,True,True,True,
1059,2048,1.7206919267773628,0.15127946399152278,0.4365874297916889,0.563412570208311,27,10,0.37037037037037035,1.2996168558485806,0.46555868778377774,100.0,113.88800515810266,0.8158477072593243,0.0012196507178117467,1039.8939877590415,1055.3087389930454,True,True,,True,True,True,True,
1060,2048,1.2178032798692584,0.1421404947526753,0.6166646890342236,0.38333531096577644,13,9,0.6923076923076923,3.1186290403828023,0.5069466013461351,100.0,95.57377385342772,0.9982069984122602,0.24557469629208642,1693.2119981569965,1703.0701479584764,True,True,,True,True,True,True,
1061,2048,1.0894351564347744,0.21565146669745444,0.5407279621809721,0.4592720378190279,12,7,0.5833333333333334,3.7552841853350403,0.49574025981128217,100.0,93.78567807413305,0.9918163221151629,0.08186919522061643,2013.806284628938,2030.011279407716,True,True,,True,True,True,True,
1062,2048,1.5990529349073768,0.07540899077430367,0.3122128780931234,0.6877871219068765,28,9,0.32142857142857145,2.3000837235711513,0.5261785196140408,100.0,115.3113195215048,0.6588739286404445,4.6776270380870167e-05,1360.118733007478,1371.436727302505,True,True,,True,True,True,True,
1063,2048,1.7997792270034552,0.2510641467757523,0.654094436392188,0.345905563607812,16,7,0.4375,1.6395970987156032,0.4213251331821084,100.0,109.02988202890396,0.9825036510863328,0.2030368441548971,1249.098157938777,1259.887478258015,True,True,,True,True,True,True,
1064,2048,1.2617323594167829,0.054351942613720894,0.49901730231940744,0.5009826976805926,24,13,0.5416666666666666,3.4876189858652653,0.5502131421118974,100.0,100.2536503752961,0.999901375656565,0.08953959161248615,1679.1882755417319,1695.5765328362008,True,True,,True,True,True,True,
1065,2048,1.3608440030366182,0.18394190585240722,0.6848345797508955,0.31516542024910454,29,13,0.4482758620689655,2.874962751567364,0.4813300149515271,100.0,97.71850225218401,0.9999143274439096,0.34531172349251243,1665.033840345524,1671.9744692336183,True,True,,True,True,True,True,
1066,2048,1.8276208201423287,0.11796642635017633,0.46803835891187184,0.5319616410881282,11,7,0.6363636363636364,1.4386349114589392,0.5399055283516645,100.0,115.22860837128394,0.8361686329343386,0.1543267349997856,942.4967223717981,952.3277004420338,True,True,,True,True,True,True,
1067,2048,1.5243402644991875,0.2845401121303439,0.523079102858901,0.476920897141099,23,15,0.6521739130434783,2.5124256206676363,0.4077080119401217,100.0,106.51315741220253,0.8790332423929194,0.00598592804627981,1753.9338708751914,1770.0049226500398,True,True,,True,True,True,True,
1068,2048,1.0371948136016726,0.012387874256819486,0.32972059361636635,0.6702794063836337,17,7,0.4117647058823529,4.379320719558746,0.5647087642922998,100.0,98.71293358231867,0.7566685146588509,0.0006197703357868954,2057.413004472207,2071.387117976443,True,True,,True,True,True,True,
1069,2048,1.1587117426097393,0.2389020787551999,0.40585873648524284,0.5941412635147572,18,6,0.3333333333333333,3.318080515321344,0.4255727367475629,100.0,100.10667459668377,0.7064369240242546,0.0001468884350557589,2183.135966428225,2195.0976422919634,True,True,,True,True,True,True,
1070,2048,1.652830465696752,0.060353365447372194,0.6476550705730915,0.35234492942690854,22,14,0.6363636363636364,1.9107625622302293,0.5966481547802687,100.0,105.9467137908535,0.9992936736324115,0.4099371285440823,961.7583156213202,967.2145094166383,True,True,,True,True,True,True,
1071,2048,1.9491306003183126,0.1944073679856956,0.39249226227402684,0.6075077377259732,14,7,0.5,2.0306174986995753,0.45116069801151754,100.0,120.30197125225942,0.7035178738180281,0.014128657077682247,1420.0937053446248,1431.7199354317836,True,True,,True,True,True,True,
