sobol_index,batch,pressure_atm,requested_vapor_fraction,benzene_feed_fraction,toluene_feed_fraction,stages,feed_stage,feed_stage_fraction,reflux_ratio,bottoms_fraction,feed_flow_kmol_h,feed_temperature_C,x_D_benzene,x_B_benzene,Q_C,Q_R,dwsim_solved,column_calculated,output_values_valid,composition_valid,temperature_valid,case_valid,split,lhs_index,column_error,error_message
734.0,2048.0,1.723786232061684,0.0068562026135623,0.3708870951086283,0.6291129048913717,26,10,0.3846153846153846,3.36378977112472,0.4388045869767666,100.0,116.16893223220336,0.660868418366388,2.498657825300721e-05,2119.709122096689,2130.6671728473484,True,True,True,True,True,True,sobol_train_val,,,
735.0,2048.0,1.924557764083147,0.1731323442421853,0.6125977609306574,0.3874022390693425,18,6,0.3333333333333333,3.888869685027748,0.5088943481445313,100.0,112.8347321448432,0.9941843039007132,0.2443492638520047,1950.0077795124084,1960.23215588154,True,True,True,True,True,True,sobol_train_val,,,
736.0,2048.0,1.386983982287347,0.1264241376891732,0.4340831715613603,0.5659168284386397,22,14,0.6363636363636364,2.076350321061909,0.4628311930224299,100.0,105.76067728274212,0.8010399991212263,0.0081802397144882,1419.7500829730495,1434.3085217188593,True,True,True,True,True,True,sobol_train_val,,,
737.0,2048.0,1.3968273513019085,0.281885227560997,0.3751801755279302,0.6248198244720697,28,12,0.4285714285714285,2.4697090258821843,0.5220586199313402,100.0,107.96968034132055,0.7848246512951776,0.0001557045884708,1427.8704650825043,1442.7225647990058,True,True,True,True,True,True,sobol_train_val,,,
738.0,2048.0,1.9146849354729056,0.0103561305440962,0.5716655414551497,0.4283344585448503,12,6,0.5,4.3076093648560345,0.4556218782439828,100.0,113.84301147399287,0.9852136773564624,0.0775391396203171,2351.975825457685,2368.3852855674827,True,True,True,True,True,True,sobol_train_val,,,
739.0,2048.0,1.749223118647933,0.1859745045192539,0.4134006153792142,0.5865993846207858,24,15,0.625,2.932171858102083,0.5984247433021664,100.0,115.29865504528424,0.9974358715441328,0.0214691367926979,1289.4976807918852,1309.505323915365,True,True,True,True,True,True,sobol_train_val,,,
740.0,2048.0,1.1892646895721557,0.1206221636384725,0.6333230312913656,0.3666769687086344,16,5,0.3125,1.4732951606623828,0.4304377507418394,100.0,94.27512056132338,0.9692096981976396,0.1888768655506881,1183.3128907547764,1194.0428763090729,True,True,True,True,True,True,sobol_train_val,,,
741.0,2048.0,1.0677401293069124,0.1964379952289164,0.5092356689274311,0.4907643310725689,19,8,0.4210526315789473,2.126504922006279,0.5661064106971025,100.0,94.00391163764488,0.9916978972633558,0.1394618663815841,1140.4689997889293,1154.1795646322385,True,True,True,True,True,True,sobol_train_val,,,
742.0,2048.0,1.6207558074966073,0.1124821297824382,0.3377504281699657,0.6622495718300343,21,14,0.6666666666666666,3.9418400840833785,0.4121695736423135,100.0,114.92374085773918,0.572833669948952,0.0024782929469587,2550.931857358604,2559.3556396977256,True,True,True,True,True,True,sobol_train_val,,,
743.0,2048.0,1.7931522652506828,0.2362451869994402,0.6959421060979366,0.3040578939020634,13,8,0.6153846153846154,3.3140419422648844,0.5416817354038358,100.0,107.7280196961746,0.998089556703117,0.4402944960194596,1611.8660385915643,1616.785590822211,True,True,True,True,True,True,sobol_train_val,,,
744.0,2048.0,1.2683519376441836,0.0583195966668426,0.4510195769369602,0.5489804230630397,27,13,0.4814814814814814,1.8261545341461896,0.4861946474760771,100.0,101.92910662275192,0.8768974953375471,0.0009606499498838,1237.5319929378345,1254.754617444142,True,True,True,True,True,True,sobol_train_val,,,
745.0,2048.0,1.3586745224893093,0.1539000073447823,0.6651534713804721,0.3348465286195279,22,12,0.5454545454545454,1.2005052027292549,0.5547231266275048,100.0,98.18793317425455,0.9881046089814044,0.4059206361609175,813.8799166825,819.2219500559556,True,True,True,True,True,True,sobol_train_val,,,
746.0,2048.0,1.8297829320654275,0.1442111573182046,0.4819493554532528,0.5180506445467472,18,8,0.4444444444444444,3.100087038986385,0.4226735461503267,100.0,114.82938639487612,0.8336195546530754,0.0016068089306334,1989.099154239126,2004.4941450046256,True,True,True,True,True,True,sobol_train_val,,,
747.0,2048.0,1.506004085764289,0.2782286996953189,0.5269330315291881,0.4730669684708118,26,9,0.3461538461538461,4.1411924245767295,0.5310923378914595,100.0,105.94089493443944,0.9991380107106144,0.1100079202518373,1985.9300436157475,2001.47000829704,True,True,True,True,True,True,sobol_train_val,,,
748.0,2048.0,1.055538852699101,0.0248630924150347,0.3202918656170368,0.6797081343829632,14,8,0.5714285714285714,2.737551493942737,0.497467996366322,100.0,99.65758760751947,0.6296575393134369,0.0077772744816993,1678.1602624440127,1688.3140696629512,True,True,True,True,True,True,sobol_train_val,,,
749.0,2048.0,1.183884086087346,0.2489946185611188,0.4441778119653463,0.5558221880346537,11,8,0.7272727272727273,1.6855379233136771,0.5114569673314691,100.0,99.65169368757626,0.7887370780582623,0.1150557485994007,1139.254961376642,1149.1875672785488,True,True,True,True,True,True,sobol_train_val,,,
750.0,2048.0,1.6276507088914514,0.0517325179651379,0.6023818027228116,0.3976181972771884,29,11,0.3793103448275862,3.556109257880598,0.4669074822217226,100.0,106.6490468979532,0.9997183593366568,0.148707963971247,1991.3102949122597,2004.8879788491413,True,True,True,True,True,True,sobol_train_val,,,
751.0,2048.0,1.958136267960072,0.2182694574818015,0.3574713747948408,0.6425286252051592,17,8,0.4705882352941176,3.6948508489876986,0.5870537143200636,100.0,121.70489406165888,0.8570794536573025,0.0060382722709055,1615.3469650904412,1632.0498547061477,True,True,True,True,True,True,sobol_train_val,,,
752.0,2048.0,1.4803292555734515,0.077477082889527,0.5891126539558171,0.4108873460441828,23,13,0.5652173913043478,2.2686445570550857,0.4409294681623578,100.0,103.46257066953808,0.9994725716316408,0.0687919611422709,1506.78772742983,1523.527275313951,True,True,True,True,True,True,sobol_train_val,,,
753.0,2048.0,1.4385329401120543,0.2079276057891547,0.4908857107162475,0.5091142892837525,14,4,0.2857142857142857,3.609978102799505,0.4610172644257545,100.0,105.3265482923572,0.9077155879882528,0.0035824478242585,2090.727996216221,2108.4992569885426,True,True,True,True,True,True,sobol_train_val,,,
754.0,2048.0,1.9999543018639088,0.0857799550518393,0.6623694583773613,0.3376305416226387,27,17,0.6296296296296297,1.7361787889152764,0.5164677305147052,100.0,112.92139129117196,0.9994433831178048,0.3467912475061519,1070.5774840865572,1077.8261082460483,True,True,True,True,True,True,sobol_train_val,,,
755.0,2048.0,1.6644419403746724,0.2617240564897656,0.3041304722428322,0.6958695277571678,20,10,0.5,2.422441131714732,0.4373957863077521,100.0,117.16140683954768,0.5398008626218737,0.0009977258044925,1693.965100812206,1701.819436001675,True,True,True,True,True,True,sobol_train_val,,,
756.0,2048.0,1.1470707338303328,0.0457531630061566,0.5490514546632767,0.4509485453367233,20,9,0.45,3.851864388026297,0.5912715859711171,100.0,95.3594192739501,0.9992989082605518,0.2378046902210261,1658.3479033525332,1668.3966077516511,True,True,True,True,True,True,sobol_train_val,,,
757.0,2048.0,1.017618247307837,0.2698435110971331,0.6247931975871324,0.3752068024128676,25,11,0.44,3.2538770735263824,0.4052603676915169,100.0,89.07721752293367,0.9998628418077145,0.0743585098141269,2128.295416729692,2143.795114280074,True,True,True,True,True,True,sobol_train_val,,,
758.0,2048.0,1.543885329738259,0.0352690930478274,0.4283093843609094,0.5716906156390906,16,10,0.625,1.3575251835398374,0.5732107384130358,100.0,109.98157468073862,0.8477919630589692,0.1159799553672405,852.3600769390097,863.7758551502382,True,True,True,True,True,True,sobol_train_val,,,
759.0,2048.0,1.8705108789727087,0.159943529125303,0.586426294222474,0.4135737057775259,29,19,0.6551724137931034,2.791414290480316,0.4808480909094214,100.0,112.48426504030056,0.9999860142773862,0.1399275659184271,1599.6091152116924,1613.8132966742785,True,True,True,True,True,True,sobol_train_val,,,
760.0,2048.0,1.3179853856563568,0.1313993850722909,0.3665053892880678,0.6334946107119321,12,5,0.4166666666666667,4.191839436907321,0.5472237952053547,100.0,106.1028216750841,0.8009415445278549,0.0070544397577198,2025.4349177920697,2040.4260044412024,True,True,True,True,True,True,sobol_train_val,,,
761.0,2048.0,1.304807431064546,0.2281827134080231,0.5555026222020387,0.4444973777979613,17,11,0.6470588235294118,3.9908759649842978,0.4157642913982272,100.0,99.7923987251976,0.9443078739481664,0.0091614765446205,2449.5047102187864,2467.192913738214,True,True,True,True,True,True,sobol_train_val,,,
762.0,2048.0,1.756735596805811,0.0690483290702104,0.397300124540925,0.602699875459075,24,8,0.3333333333333333,2.1787561937235296,0.5618275031447411,100.0,116.00859780067124,0.9038259616446058,0.0022657881459369,1158.82190624255,1177.211361170267,True,True,True,True,True,True,sobol_train_val,,,
763.0,2048.0,1.579539311118424,0.2022182933986187,0.6422578606754541,0.3577421393245459,11,5,0.4545454545454545,1.9815629901364444,0.4921214856207371,100.0,104.38356068617384,0.9749191246701996,0.2989458366776893,1250.343638848619,1258.2554104145556,True,True,True,True,True,True,sobol_train_val,,,
764.0,2048.0,1.1089172791689634,0.0994071529246866,0.4106181282550096,0.5893818717449903,30,16,0.5333333333333333,3.4662208453752097,0.5366343518719077,100.0,98.38503395593602,0.8860178660421626,0.0001370828353193,1773.3065814752802,1791.0457403328965,True,True,True,True,True,True,sobol_train_val,,,
765.0,2048.0,1.229595952667296,0.1753282483667135,0.3350655943155288,0.6649344056844712,25,14,0.56,4.46301177246496,0.4723028196021914,100.0,104.63028973195088,0.6348094470391707,0.0001663054757983,2553.552192318341,2564.0429518849623,True,True,True,True,True,True,sobol_train_val,,,
766.0,2048.0,1.708869719877839,0.1286206145770847,0.5182681575417518,0.4817318424582482,15,7,0.4666666666666667,2.621894075721502,0.505866126716137,100.0,111.02311522061824,0.9827958886461096,0.0645026508665289,1468.2400744154822,1485.5589053032872,True,True,True,True,True,True,sobol_train_val,,,
767.0,2048.0,1.877405214123428,0.2948961996473372,0.4734324976801872,0.5265675023198129,22,8,0.3636363636363636,1.5223245014436542,0.4478875495493412,100.0,116.11701399840064,0.8553815552697005,0.0026095346397799,1163.8980545050892,1180.2187438483236,True,True,True,True,True,True,sobol_train_val,,,
768.0,2048.0,1.434128776192665,0.0046582907438278,0.6800721526145934,0.3199278473854066,18,12,0.6666666666666666,2.984429571591318,0.5799005111679435,100.0,99.7596596586589,0.9998206762817402,0.4484356346686742,1382.6086974808147,1387.2158069049397,True,True,True,True,True,True,sobol_train_val,,,
769.0,2048.0,1.4374398114159703,0.2945193330757319,0.5706524271517992,0.4293475728482008,27,16,0.5925925925925926,2.167056574299932,0.4069370808079839,100.0,102.9046120553674,0.9608237138126272,0.0020340747391168,1564.0617920774152,1582.4552548843876,True,True,True,True,True,True,sobol_train_val,,,
770.0,2048.0,1.8760184478014708,0.0035804746672511,0.3765112433582544,0.6234887566417455,13,6,0.4615384615384615,3.98969749873504,0.5655735369771719,100.0,119.32106569851078,0.8499157167007229,0.0128860501331629,1813.478655779896,1829.698402068378,True,True,True,True,True,True,sobol_train_val,,,
771.0,2048.0,1.7095853155478835,0.1750980103388428,0.6339460853487253,0.3660539146512747,21,8,0.3809523809523809,3.4577438453212377,0.4821498665958643,100.0,107.62010529955478,0.9982558167267036,0.2426574648397784,1887.4975463730707,1897.6644151613225,True,True,True,True,True,True,sobol_train_val,,,
772.0,2048.0,1.226956520229578,0.1279823935590684,0.4132419992238283,0.5867580007761717,19,12,0.631578947368421,1.977162002865225,0.539187147654593,100.0,101.93125763397308,0.8658615474293678,0.0264133213849303,1173.6239271024656,1189.4641296936652,True,True,True,True,True,True,sobol_train_val,,,
773.0,2048.0,1.106401371769607,0.2021162247285246,0.3386907696723937,0.6613092303276062,16,10,0.625,2.6262954625301065,0.4501974107697606,100.0,100.69506625594396,0.6103505415243493,0.0069271456084736,1781.2897977047176,1790.7548694342968,True,True,True,True,True,True,sobol_train_val,,,
774.0,2048.0,1.5801342874765396,0.0986041325144469,0.5078320309519767,0.4921679690480233,24,7,0.2916666666666667,4.471488372981548,0.5213339623063803,100.0,108.34081208411057,0.9970081159859026,0.0586739417366453,2152.3502066283804,2170.3658059458007,True,True,True,True,True,True,sobol_train_val,,,
775.0,2048.0,1.755469494499266,0.2276410474441945,0.4504704251885414,0.5495295748114586,12,5,0.4166666666666667,2.98560843737796,0.4261941287666559,100.0,114.21588286470995,0.7781026093660278,0.0093649565670539,1944.394437151116,1957.951298313128,True,True,True,True,True,True,sobol_train_val,,,
776.0,2048.0,1.3079949859529734,0.0680986823514103,0.6961744457483291,0.3038255542516709,28,14,0.5,1.5340237213298678,0.5957315051928163,100.0,95.98882859215132,0.9990193580170474,0.4906614713976662,850.717660714002,854.4456452943534,True,True,True,True,True,True,sobol_train_val,,,
777.0,2048.0,1.3192198248580098,0.1600136940367519,0.4821810275316238,0.5178189724683762,23,11,0.4782608695652174,1.7341818242333829,0.4647175218909979,100.0,102.3933312570294,0.8982975878557746,0.0028836079537601,1239.7227728469518,1257.2532647928754,True,True,True,True,True,True,sobol_train_val,,,
778.0,2048.0,1.8672916572541,0.1322345864027738,0.6646034613251686,0.3353965386748314,17,10,0.5882352941176471,3.599071903154254,0.5076923998072743,100.0,110.16403667038855,0.9994670947815704,0.3398874334341161,1840.443341268346,1847.817191867773,True,True,True,True,True,True,sobol_train_val,,,
779.0,2048.0,1.5464334404096007,0.2703529849648475,0.3188873693346977,0.6811126306653024,29,20,0.6896551724137931,3.846644607279449,0.4398967022076249,100.0,113.78247139693252,0.5687302303778896,0.0007728216725476,2391.7289745490257,2400.317875929419,True,True,True,True,True,True,sobol_train_val,,,
780.0,2048.0,1.017055470496416,0.03625063681975,0.5278727054595946,0.4721272945404053,11,4,0.3636363636363636,2.41475764978677,0.5813457433134317,100.0,91.76710780752984,0.961775085671848,0.2153994640975047,1212.381335177245,1222.373957976857,True,True,True,True,True,True,sobol_train_val,,,
781.0,2048.0,1.1463844208046794,0.2620687399059534,0.6022225189954042,0.3977774810045957,14,5,0.3571428571428571,1.365209052711725,0.4206763233989477,100.0,93.83288098672308,0.9566188341819928,0.1141766363224151,1156.201672564859,1169.357443176094,True,True,True,True,True,True,sobol_train_val,,,
782.0,2048.0,1.667110651731491,0.0468628850765526,0.4448000077158212,0.5551999922841788,26,16,0.6153846153846154,3.259096467029303,0.5511511059477925,100.0,112.3914644325265,0.9853863348064166,0.0045559030982331,1569.8595961204896,1590.6074920454548,True,True,True,True,True,True,sobol_train_val,,,
783.0,2048.0,1.996614404954016,0.208125948999077,0.5904428634792567,0.4095571365207433,18,9,0.5,4.202746023796498,0.4966333085671067,100.0,114.94277756353524,0.9990081159319264,0.1763391296361545,2119.6058129563,2132.444696895682,True,True,True,True,True,True,sobol_train_val,,,
784.0,2048.0,1.4398908410221338,0.0864503659307956,0.3564575929194689,0.6435424070805311,22,9,0.4090909090909091,2.7934108679182827,0.5255822543054819,100.0,109.7491122426884,0.7508503785769263,0.0004591888614509,1555.023492587675,1568.899801193026,True,True,True,True,True,True,sobol_train_val,,,
785.0,2048.0,1.4771999027580025,0.2188019670546054,0.6609406359493732,0.3390593640506267,12,8,0.6666666666666666,3.102083714772016,0.5709203308448195,100.0,101.3685922661852,0.997524595658948,0.4079784647477578,1452.10203320499,1457.5692538117337,True,True,True,True,True,True,sobol_train_val,,,
786.0,2048.0,1.9593423204496505,0.0784175754524767,0.4918008856475353,0.5081991143524647,29,11,0.3793103448275862,1.2114116912707686,0.4013951651751995,100.0,117.22859666798172,0.8213111099768478,0.0004063020960806,1109.6881976723448,1124.4910010513522,True,True,True,True,True,True,sobol_train_val,,,
787.0,2048.0,1.6267496310174463,0.2490875330753624,0.5493074439465999,0.4506925560534001,16,7,0.4375,2.742770789097994,0.5460963040590286,100.0,108.18801344015304,0.9914548117134984,0.1818025113625197,1395.3670681572416,1407.721089762291,True,True,True,True,True,True,sobol_train_val,,,
788.0,2048.0,1.1867080619558692,0.052526381984353,0.3036049760878086,0.6963950239121914,25,15,0.6,4.148876392096281,0.4750452069565654,100.0,104.4412062541835,0.5780714508253602,0.0003024880595105,2415.1029363044754,2424.1467739557843,True,True,True,True,True,True,sobol_train_val,,,
789.0,2048.0,1.0582402423024178,0.2784497835673392,0.4296152736991643,0.5703847263008357,20,10,0.5,3.548425677604973,0.5143759733065962,100.0,96.12667752856862,0.8836099107861429,0.000995657452976,1898.0362067284727,1915.5500933916303,True,True,True,True,True,True,sobol_train_val,,,
790.0,2048.0,1.505224565975368,0.0254921570420265,0.6237549107521771,0.3762450892478228,20,9,0.45,1.6803182409144937,0.4573509030044079,100.0,103.09779432160354,0.9915677232420054,0.1873472486084134,1200.164795877134,1211.8815339971604,True,True,True,True,True,True,sobol_train_val,,,
791.0,2048.0,1.830867351964116,0.1542677175253629,0.3663704168051481,0.633629583194852,27,9,0.3333333333333333,2.2577384557574987,0.5903358787298203,100.0,118.70303943047776,0.8918849195216594,0.0016942547539336,1109.8942654482548,1127.8424260135714,True,True,True,True,True,True,sobol_train_val,,,
792.0,2048.0,1.3556676814332604,0.1452798192389309,0.5870730098336935,0.4129269901663065,13,8,0.6153846153846154,3.6928537859581407,0.4317848769947887,100.0,100.27513117040786,0.9908902529454666,0.0556866459714405,2213.874176504852,2230.7903637022937,True,True,True,True,True,True,sobol_train_val,,,
793.0,2048.0,1.2672982271760702,0.2360560001805424,0.3979475077241658,0.6020524922758341,18,7,0.3888888888888889,4.319308683089912,0.5007344625890255,100.0,103.60973241997137,0.7967089054240163,0.0003569851042659,2294.736381589985,2309.805414334456,True,True,True,True,True,True,sobol_train_val,,,
794.0,2048.0,1.7961898194625974,0.0576583399437367,0.5553685080260038,0.4446314919739962,22,15,0.6818181818181818,2.4708877933211624,0.47187096234411,100.0,111.82694628650596,0.999305397883272,0.0584798262362892,1493.8147718051016,1511.6556957119185,True,True,True,True,True,True,sobol_train_val,,,
795.0,2048.0,1.618023168295622,0.196102465968579,0.4095806997269391,0.5904193002730609,15,8,0.5333333333333333,1.4817716628313065,0.5759500740095973,100.0,112.39643407042354,0.8461384629805635,0.0881600925785369,889.2672609976661,901.7973148463471,True,True,True,True,True,True,sobol_train_val,,,
796.0,2048.0,1.068488403223455,0.1113815641030669,0.6435644175857305,0.3564355824142695,25,12,0.48,2.9365733432583507,0.4454874932765961,100.0,90.25336388261763,0.999892997432334,0.200032746126112,1831.8371806192376,1842.8415723586445,True,True,True,True,True,True,sobol_train_val,,,
797.0,2048.0,1.1901355311274529,0.1854741848073899,0.5177433289587497,0.4822566710412502,30,12,0.4,3.9374389984644944,0.5564979515969753,100.0,97.58796002940905,0.9999009912271074,0.1334966429770979,1827.396736325937,1841.6788312297424,True,True,True,True,True,True,sobol_train_val,,,
798.0,2048.0,1.7463689101859927,0.1196497762575745,0.3353224419057369,0.6646775580942631,11,6,0.5454545454545454,2.1180280202999717,0.4151343559846282,100.0,117.92579476003078,0.5600731877861699,0.01868067513063,1596.0649029677286,1603.6552408049522,True,True,True,True,True,True,sobol_train_val,,,
799.0,2048.0,1.9178441036492584,0.2818242190405726,0.680988185852766,0.319011814147234,24,15,0.625,1.824976166244596,0.5324913678690791,100.0,110.74936274385853,0.999356941860411,0.4014720185343666,1071.696285391932,1077.542024384486,True,True,True,True,True,True,sobol_train_val,,,
800.0,2048.0,1.3956511178985238,0.0095300833694636,0.4720043428242206,0.5279956571757793,17,6,0.3529411764705882,3.3023422244936222,0.4895286917686462,100.0,104.78754111779494,0.9231591491838432,0.0015630406939081,1845.7160484100036,1864.3299805315328,True,True,True,True,True,True,sobol_train_val,,,
801.0,2048.0,1.3898696694523096,0.172608417738229,0.3185095727443695,0.6814904272556306,13,7,0.5384615384615384,2.883199319243431,0.5490491667762398,100.0,109.74465426389388,0.6900771494358372,0.0133302106877709,1529.4687113852583,1541.0681855846417,True,True,True,True,True,True,sobol_train_val,,,
802.0,2048.0,1.923596330918372,0.1254933726042509,0.534525690972805,0.465474309027195,26,11,0.4230769230769231,1.4320206868462264,0.4795117396861315,100.0,115.15652821896788,0.9554977738915438,0.0775706034573623,1036.4762230424633,1052.3307128890071,True,True,True,True,True,True,sobol_train_val,,,
803.0,2048.0,1.7249309718608856,0.2970103517174721,0.4802158430218696,0.5197841569781304,20,6,0.3,2.5238613395020364,0.5742662977427244,100.0,112.57603464188936,0.9737377289897152,0.1143333943354907,1232.387081472135,1247.1559238167033,True,True,True,True,True,True,sobol_train_val,,,
804.0,2048.0,1.2116033462807536,0.0060720660723745,0.6727950066328048,0.3272049933671952,20,13,0.65,4.369460136909038,0.4031298028305173,100.0,93.87477998353016,0.9999805160359844,0.1883598334191553,2671.937438934982,2683.0180279279366,True,True,True,True,True,True,sobol_train_val,,,
805.0,2048.0,1.090079266577959,0.2301300678402185,0.597144766524434,0.4028552334755659,24,16,0.6666666666666666,3.355309679266065,0.5925109246745706,100.0,92.20923324580792,0.9999920957155444,0.3200937791605045,1484.643713883512,1492.8276286191644,True,True,True,True,True,True,sobol_train_val,,,
806.0,2048.0,1.596464148722589,0.0705882755108177,0.3561285350471734,0.6438714649528265,15,6,0.4,1.8751337114721536,0.4354735929518938,100.0,113.6969542651853,0.6281635761560779,0.0034762059226498,1417.4381408148274,1427.3834909533389,True,True,True,True,True,True,sobol_train_val,,,
807.0,2048.0,1.8020631950348616,0.1996246338821947,0.6103651348501444,0.3896348651498555,28,13,0.4642857142857143,2.064647511485964,0.518499756976962,100.0,110.32770152439798,0.9989235104366458,0.2495363030970211,1202.3713205301058,1212.4810480640558,True,True,True,True,True,True,sobol_train_val,,,
808.0,2048.0,1.2613937826827168,0.0961131133139133,0.4427860964089631,0.5572139035910368,11,6,0.5454545454545454,3.8876945072785016,0.4598633574321866,100.0,101.98930145418944,0.8061203589796602,0.0160295234750821,2278.2384970918465,2292.5002411151563,True,True,True,True,True,True,sobol_train_val,,,
809.0,2048.0,1.365388059988618,0.2631768981926143,0.6288551438599825,0.3711448561400174,16,7,0.4375,4.099131612014025,0.5789059866219759,100.0,99.36009580187893,0.9979674554149904,0.3603643229439413,1779.270433478055,1785.8187012045155,True,True,True,True,True,True,sobol_train_val,,,
810.0,2048.0,1.8211156660690904,0.0290739772841334,0.4245577756315469,0.575442224368453,23,12,0.5217391304347826,2.68939056918025,0.4499570796266198,100.0,116.511333517691,0.7709032082158971,0.0011761335016442,1723.227508922046,1737.2375549333242,True,True,True,True,True,True,sobol_train_val,,,
811.0,2048.0,1.5305403620004654,0.1671929324045777,0.5671488735824823,0.4328511264175176,10,6,0.6,1.2615695376880467,0.5040773766115307,100.0,105.3497703629152,0.9077967704229216,0.2320118977513816,940.309206563404,948.9430837269769,True,True,True,True,True,True,sobol_train_val,,,
812.0,2048.0,1.0329560516402123,0.1394132531248033,0.3862884599715471,0.613711540028453,30,10,0.3333333333333333,3.1550508683547376,0.4736025493592024,100.0,96.67147495471238,0.7338381338334772,1.369667416446415e-06,1928.7741314721743,1941.144602963528,True,True,True,True,True,True,sobol_train_val,,,
814.0,2048.0,1.6521865194663403,0.0936264532618224,0.6910347655415534,0.3089652344584466,15,10,0.6666666666666666,2.3107121064327654,0.493214357830584,100.0,104.73735208694244,0.998391527007965,0.3752210420595774,1374.726222748854,1381.0506021398794,True,True,True,True,True,True,sobol_train_val,,,
815.0,2048.0,1.949469489976764,0.2548900737427175,0.3485169157385825,0.6514830842614174,21,12,0.5714285714285714,1.6305673571303485,0.5606247859075666,100.0,121.8424717569959,0.7567083326956817,0.0286078047144165,979.2103180466625,992.0064906191384,True,True,True,True,True,True,sobol_train_val,,,
816.0,2048.0,1.4870432736352086,0.0396836461499333,0.5043772041797637,0.4956227958202363,18,9,0.5,3.4950515613891184,0.4176498632878065,100.0,106.15223582211564,0.8648579681605786,0.0017408493370608,2215.7892658963515,2231.843857364329,True,True,True,True,True,True,sobol_train_val,,,
817.0,2048.0,1.4613602319732308,0.2468919100239872,0.4030252899974584,0.5969747100025415,28,18,0.6428571428571429,2.3613779277540745,0.4851025385782123,100.0,108.73283995968067,0.7803244512318392,0.0025675658918572,1487.445968181782,1501.8917683637756,True,True,True,True,True,True,sobol_train_val,,,
818.0,2048.0,1.9751742351800203,0.0503301872871816,0.6440399747341871,0.3559600252658129,12,4,0.3333333333333333,3.796899329312146,0.5436534896492958,100.0,112.9503123743234,0.981800016671645,0.3605219366106049,1779.5368189262938,1786.1050465726832,True,True,True,True,True,True,sobol_train_val,,,
819.0,2048.0,1.672864462248981,0.2210007327608764,0.389658410474658,0.610341589525342,24,11,0.4583333333333333,3.652040144708008,0.410283238440752,100.0,114.35626248537308,0.6606913040431087,9.238819800736048e-05,2379.101993471358,2389.773249436934,True,True,True,True,True,True,sobol_train_val,,,
820.0,2048.0,1.1406007334589958,0.0806157683953642,0.5572359558194875,0.4427640441805125,16,8,0.5,1.7843385826796294,0.567308365367353,100.0,94.923769578825,0.9878135748095618,0.228830692120676,1010.262013744054,1020.4517761792522,True,True,True,True,True,True,sobol_train_val,,,
821.0,2048.0,1.0111487349495292,0.1564639127813279,0.6814148135483264,0.3185851864516735,19,11,0.5789473684210527,2.8463852008804675,0.428368983976543,100.0,87.36887168461908,0.99982874825803,0.256511784221295,1850.2435418908656,1859.1790326554396,True,True,True,True,True,True,sobol_train_val,,,
822.0,2048.0,1.5523083321750164,0.1474754417315125,0.465400206297636,0.534599793702364,21,10,0.4761904761904761,4.252896690834313,0.5994200304150581,100.0,108.99305172680096,0.9993288636592402,0.1085920742387191,1730.2369477858424,1745.7244770509524,True,True,True,True,True,True,sobol_train_val,,,
823.0,2048.0,1.8457303391769528,0.2762515900656581,0.5196596942842007,0.4803403057157993,13,5,0.3846153846153846,3.2057232297956944,0.4543213851749897,100.0,113.98466494040524,0.9370608426588516,0.018343335869004,1891.1906894810595,1909.1285598685613,True,True,True,True,True,True,sobol_train_val,,,
824.0,2048.0,1.340812211856246,0.0232933918945491,0.3270820833742618,0.6729179166257382,27,18,0.6666666666666666,1.315457289945334,0.5238466074690222,100.0,108.09977948589972,0.6716142544576666,0.0139182204440762,967.3220974907422,978.3925767670412,True,True,True,True,True,True,sobol_train_val,,,
825.0,2048.0,1.2827125499024987,0.18921834602952,0.5378941155970096,0.4621058844029904,22,7,0.3181818181818182,1.9274103322997689,0.4428524240851402,100.0,99.6885657883418,0.964738852927604,0.000911889783181,1365.7540831060328,1384.909463125826,True,True,True,True,True,True,sobol_train_val,,,
826.0,2048.0,1.780783237889409,0.1044980169273912,0.3085981808602809,0.6914018191397191,18,11,0.6111111111111112,3.4043705158866944,0.5858151389285922,100.0,119.65718168689352,0.7309617695239856,0.0099778332484717,1560.612528322331,1573.404857471893,True,True,True,True,True,True,sobol_train_val,,,
827.0,2048.0,1.570384363643825,0.2429415551014244,0.6512609951198101,0.3487390048801899,26,14,0.5384615384615384,4.039848061278462,0.4680606266483664,100.0,103.91469745539176,0.9999783204373138,0.2549522999494511,2202.600662934758,2212.2460623161687,True,True,True,True,True,True,sobol_train_val,,,
828.0,2048.0,1.1161196902394297,0.064544466510415,0.4954021997749805,0.5045978002250195,14,6,0.4285714285714285,2.220031011756509,0.50942417755723,100.0,95.97420112265156,0.9667139774060672,0.0415145299666728,1332.020982395488,1349.7125732697325,True,True,True,True,True,True,sobol_train_val,,,
829.0,2048.0,1.2367978980764749,0.2887077667750418,0.3714125510305166,0.6285874489694834,11,5,0.4545454545454545,1.5841807809658348,0.4988051101565361,100.0,103.60308051975504,0.7117221096539845,0.029473325457168,1135.1426052145807,1146.5456450378215,True,True,True,True,True,True,sobol_train_val,,,
830.0,2048.0,1.6997142992913723,0.0164142027497291,0.5757084082812071,0.4242915917187929,29,16,0.5517241379310345,3.0385763777419923,0.5292677296325564,100.0,109.08291798902076,0.9999624118581228,0.1983616732827368,1554.4079156050416,1566.3475279311328,True,True,True,True,True,True,sobol_train_val,,,
